file,layer,x,y,tile
"level_09.xml","Terrain","17","22","cannon_port_2"
"level_09.xml","Terrain","18","22","cannon_port_2"
"level_09.xml","Terrain","19","22","cannon_port_2"
"level_09.xml","Terrain","20","22","cannon_port_2"
"level_09.xml","Terrain","21","22","ship_top_middle"
"level_09.xml","Terrain","22","22","ship_top_middle"
"level_09.xml","Terrain","23","22","cannon_port_2"
"level_09.xml","Terrain","24","22","cannon_port_2"
"level_09.xml","Terrain","25","22","cannon_port_2"
"level_09.xml","Terrain","26","22","cannon_port_2"
"level_09.xml","Terrain","27","22","ship_top_middle"
"level_09.xml","Terrain","28","22","ship_top_middle"
"level_09.xml","Terrain","29","22","cannon_port_2"
"level_09.xml","Terrain","30","22","cannon_port_2"
"level_09.xml","Terrain","31","22","cannon_port_2"
"level_09.xml","Terrain","32","22","cannon_port_2"
"level_09.xml","Terrain","33","22","ship_top_middle"
"level_09.xml","Terrain","34","22","ship_top_middle"
"level_09.xml","Terrain","35","22","cannon_port_2"
"level_09.xml","Terrain","36","22","cannon_port_2"
"level_09.xml","Terrain","37","22","cannon_port_2"
"level_09.xml","Terrain","38","22","cannon_port_2"
"level_09.xml","Terrain","39","22","ship_top_middle"
"level_09.xml","Terrain","40","22","ship_top_middle"
"level_09.xml","Terrain","41","22","cannon_port_2"
"level_09.xml","Terrain","42","22","cannon_port_2"
"level_09.xml","Terrain","43","22","cannon_port_2"
"level_09.xml","Terrain","44","22","cannon_port_2"
"level_09.xml","Terrain","45","22","ship_anchor_3"
"level_09.xml","Terrain","4","23","ship_right_facing_4"
"level_09.xml","Terrain","5","23","ship_tile_1"
"level_09.xml","Terrain","6","23","ship_tile_2"
"level_09.xml","Terrain","7","23","ship_tile_1"
"level_09.xml","Terrain","8","23","ship_tile_2"
"level_09.xml","Terrain","9","23","ship_tile_1"
"level_09.xml","Terrain","10","23","ship_tile_2"
"level_09.xml","Terrain","11","23","ship_tile_1"
"level_09.xml","Terrain","12","23","ship_tile_2"
"level_09.xml","Terrain","13","23","ship_tile_1"
"level_09.xml","Terrain","14","23","ship_tile_2"
"level_09.xml","Terrain","15","23","ship_tile_1"
"level_09.xml","Terrain","16","23","ship_tile_2"
"level_09.xml","Terrain","17","23","ship_tile_1"
"level_09.xml","Terrain","18","23","ship_tile_2"
"level_09.xml","Terrain","19","23","ship_tile_1"
"level_09.xml","Terrain","20","23","ship_tile_2"
"level_09.xml","Terrain","21","23","ship_tile_1"
"level_09.xml","Terrain","22","23","ship_tile_2"
"level_09.xml","Terrain","23","23","ship_tile_1"
"level_09.xml","Terrain","24","23","ship_tile_2"
"level_09.xml","Terrain","25","23","ship_tile_1"
"level_09.xml","Terrain","26","23","ship_tile_2"
"level_09.xml","Terrain","27","23","ship_tile_1"
"level_09.xml","Terrain","28","23","ship_tile_2"
"level_09.xml","Terrain","29","23","ship_tile_1"
"level_09.xml","Terrain","30","23","ship_tile_2"
"level_09.xml","Terrain","31","23","ship_tile_1"
"level_09.xml","Terrain","32","23","ship_tile_2"
"level_09.xml","Terrain","33","23","ship_tile_1"
"level_09.xml","Terrain","34","23","ship_tile_2"
"level_09.xml","Terrain","35","23","ship_tile_2"
"level_09.xml","Terrain","36","23","ship_tile_1"
"level_09.xml","Terrain","37","23","ship_tile_2"
"level_09.xml","Terrain","38","23","ship_tile_1"
"level_09.xml","Terrain","39","23","ship_tile_2"
"level_09.xml","Terrain","40","23","ship_tile_1"
"level_09.xml","Terrain","41","23","ship_tile_2"
"level_09.xml","Terrain","42","23","ship_tile_1"
"level_09.xml","Terrain","43","23","ship_tile_2"
"level_09.xml","Terrain","44","23","ship_tile_1"
"level_09.xml","Terrain","45","23","ship_anchor_4"
"level_09.xml","Terrain","4","24","boat_ripple_1"
"level_09.xml","Terrain","5","24","boat_ripple_2"
"level_09.xml","Terrain","6","24","boat_ripple_3"
"level_09.xml","Terrain","7","24","boat_ripple_2"
"level_09.xml","Terrain","8","24","boat_ripple_3"
"level_09.xml","Terrain","9","24","boat_ripple_2"
"level_09.xml","Terrain","10","24","boat_ripple_3"
"level_09.xml","Terrain","11","24","boat_ripple_2"
"level_09.xml","Terrain","12","24","boat_ripple_3"
"level_09.xml","Terrain","13","24","boat_ripple_2"
"level_09.xml","Terrain","14","24","boat_ripple_3"
"level_09.xml","Terrain","15","24","boat_ripple_2"
"level_09.xml","Terrain","16","24","boat_ripple_3"
"level_09.xml","Terrain","17","24","boat_ripple_2"
"level_09.xml","Terrain","18","24","boat_ripple_3"
"level_09.xml","Terrain","19","24","boat_ripple_2"
"level_09.xml","Terrain","20","24","boat_ripple_3"
"level_09.xml","Terrain","21","24","boat_ripple_2"
"level_09.xml","Terrain","22","24","boat_ripple_3"
"level_09.xml","Terrain","23","24","boat_ripple_2"
"level_09.xml","Terrain","24","24","boat_ripple_3"
"level_09.xml","Terrain","25","24","boat_ripple_2"
"level_09.xml","Terrain","26","24","boat_ripple_3"
"level_09.xml","Terrain","27","24","boat_ripple_2"
"level_09.xml","Terrain","28","24","boat_ripple_3"
"level_09.xml","Terrain","29","24","boat_ripple_2"
"level_09.xml","Terrain","30","24","boat_ripple_3"
"level_09.xml","Terrain","31","24","boat_ripple_2"
"level_09.xml","Terrain","32","24","boat_ripple_3"
"level_09.xml","Terrain","33","24","boat_ripple_2"
"level_09.xml","Terrain","34","24","boat_ripple_3"
"level_09.xml","Terrain","35","24","boat_ripple_2"
"level_09.xml","Terrain","36","24","boat_ripple_3"
"level_09.xml","Terrain","37","24","boat_ripple_3"
"level_09.xml","Terrain","38","24","boat_ripple_2"
"level_09.xml","Terrain","39","24","boat_ripple_3"
"level_09.xml","Terrain","40","24","boat_ripple_2"
"level_09.xml","Terrain","41","24","boat_ripple_3"
"level_09.xml","Terrain","42","24","boat_ripple_2"
"level_09.xml","Terrain","43","24","boat_ripple_3"
"level_09.xml","Terrain","44","24","boat_ripple_2"
"level_09.xml","Terrain","45","24","boat_ripple_4"
"level_09.xml","Background","24","0","mast_top"
"level_09.xml","Background","24","1","mast_bottom"
"level_09.xml","Background","24","2","mast_bottom"
"level_09.xml","Background","4","3","antichest"
"level_09.xml","Background","5","3","antichest"
"level_09.xml","Background","6","3","antichest"
"level_09.xml","Background","13","3","antichest"
"level_09.xml","Background","14","3","antichest"
"level_09.xml","Background","15","3","antichest"
"level_09.xml","Background","16","3","antichest"
"level_09.xml","Background","17","3","antichest"
"level_09.xml","Background","18","3","antichest"
"level_09.xml","Background","24","3","mast_middle"
"level_09.xml","Background","31","3","antichest"
"level_09.xml","Background","32","3","antichest"
"level_09.xml","Background","33","3","antichest"
"level_09.xml","Background","34","3","antichest"
"level_09.xml","Background","35","3","antichest"
"level_09.xml","Background","36","3","antichest"
"level_09.xml","Background","43","3","antichest"
"level_09.xml","Background","44","3","antichest"
"level_09.xml","Background","45","3","antichest"
"level_09.xml","Background","46","3","antichest"
"level_09.xml","Background","24","4","mast_middle"
"level_09.xml","Background","24","5","mast_middle"
"level_09.xml","Background","24","6","mast_middle"
"level_09.xml","Background","24","7","mast_middle"
"level_09.xml","Background","24","8","mast_middle"
"level_09.xml","Background","24","9","mast_middle"
"level_09.xml","Background","9","10","mast_top"
"level_09.xml","Background","24","10","mast_middle"
"level_09.xml","Background","39","10","mast_top"
"level_09.xml","Background","9","11","mast_middle"
"level_09.xml","Background","24","11","mast_middle"
"level_09.xml","Background","39","11","mast_middle"
"level_09.xml","Background","9","12","mast_middle"
"level_09.xml","Background","24","12","mast_middle"
"level_09.xml","Background","39","12","mast_middle"
"level_09.xml","Background","9","13","mast_middle"
"level_09.xml","Background","24","13","mast_middle"
"level_09.xml","Background","39","13","mast_middle"
"level_09.xml","Background","9","14","mast_middle"
"level_09.xml","Background","24","14","mast_middle"
"level_09.xml","Background","39","14","mast_middle"
"level_09.xml","Background","9","15","mast_middle"
"level_09.xml","Background","24","15","mast_middle"
"level_09.xml","Background","39","15","mast_middle"
"level_09.xml","Background","9","16","mast_middle"
"level_09.xml","Background","24","16","mast_middle"
"level_09.xml","Background","39","16","mast_middle"
"level_09.xml","Background","9","17","mast_middle"
"level_09.xml","Background","24","17","mast_middle"
"level_09.xml","Background","39","17","mast_middle"
"level_09.xml","Background","9","18","mast_middle"
"level_09.xml","Background","24","18","mast_middle"
"level_09.xml","Background","39","18","mast_middle"
"level_09.xml","Background","9","19","mast_middle"
"level_09.xml","Background","24","19","mast_middle"
"level_09.xml","Background","39","19","mast_middle"
"level_09.xml","Background","9","20","mast_middle"
"level_09.xml","Background","24","20","mast_middle"
"level_09.xml","Background","39","20","mast_middle"
"level_09.xml","Background","9","21","mast_middle"
"level_09.xml","Background","24","21","mast_bottom"
"level_09.xml","Background","39","21","mast_middle"
"level_09.xml","Background","20","22","cave_middle_1"
"level_10.xml","Terrain","37","6","grass_top_left"
"level_10.xml","Terrain","38","6","grass_top_right"
"level_10.xml","Terrain","37","7","earth_edge_left"
"level_10.xml","Terrain","38","7","earth_edge_right"
"level_10.xml","Terrain","36","8","grass_top_left"
"level_10.xml","Terrain","37","8","grass_overlap_left"
"level_10.xml","Terrain","38","8","earth_edge_right"
"level_10.xml","Terrain","35","9","grass_top_left"
"level_10.xml","Terrain","36","9","grass_overlap_left"
"level_10.xml","Terrain","37","9","earth_edge_middle_2"
"level_10.xml","Terrain","38","9","grass_overlap_right"
"level_10.xml","Terrain","39","9","grass_top_right"
"level_10.xml","Terrain","35","10","earth_edge_left"
"level_10.xml","Terrain","36","10","earth_edge_middle_2"
"level_10.xml","Terrain","37","10","earth_edge_middle_2"
"level_10.xml","Terrain","38","10","earth_edge_middle_2"
"level_10.xml","Terrain","39","10","grass_overlap_right"
"level_10.xml","Terrain","40","10","grass_top_right"
"level_10.xml","Terrain","67","10","grass_top_left"
"level_10.xml","Terrain","68","10","grass_top_right"
"level_10.xml","Terrain","35","11","earth_edge_left"
"level_10.xml","Terrain","36","11","earth_edge_middle_2"
"level_10.xml","Terrain","37","11","earth_edge_middle_2"
"level_10.xml","Terrain","38","11","earth_edge_middle_2"
"level_10.xml","Terrain","39","11","earth_edge_middle_2"
"level_10.xml","Terrain","40","11","earth_edge_right"
"level_10.xml","Terrain","67","11","earth_edge_left"
"level_10.xml","Terrain","68","11","earth_edge_right"
"level_10.xml","Terrain","9","12","grass_top_left"
"level_10.xml","Terrain","10","12","grass_top_middle_1"
"level_10.xml","Terrain","11","12","grass_top_right"
"level_10.xml","Terrain","34","12","grass_top_left"
"level_10.xml","Terrain","35","12","grass_overlap_left"
"level_10.xml","Terrain","36","12","earth_edge_middle_2"
"level_10.xml","Terrain","37","12","earth_edge_middle_1"
"level_10.xml","Terrain","38","12","earth_edge_middle_2"
"level_10.xml","Terrain","39","12","earth_edge_middle_2"
"level_10.xml","Terrain","40","12","grass_overlap_right"
"level_10.xml","Terrain","41","12","grass_top_middle_1"
"level_10.xml","Terrain","42","12","grass_top_right"
"level_10.xml","Terrain","66","12","grass_top_left"
"level_10.xml","Terrain","67","12","grass_overlap_left"
"level_10.xml","Terrain","68","12","grass_overlap_right"
"level_10.xml","Terrain","69","12","grass_top_right"
"level_10.xml","Terrain","9","13","earth_edge_left"
"level_10.xml","Terrain","10","13","earth_edge_middle_2"
"level_10.xml","Terrain","11","13","earth_edge_right"
"level_10.xml","Terrain","34","13","earth_edge_left"
"level_10.xml","Terrain","35","13","earth_edge_middle_2"
"level_10.xml","Terrain","36","13","earth_edge_middle_1"
"level_10.xml","Terrain","37","13","earth_edge_middle_2"
"level_10.xml","Terrain","38","13","earth_edge_middle_2"
"level_10.xml","Terrain","39","13","earth_edge_middle_2"
"level_10.xml","Terrain","40","13","earth_edge_middle_2"
"level_10.xml","Terrain","41","13","earth_edge_middle_2"
"level_10.xml","Terrain","42","13","earth_edge_right"
"level_10.xml","Terrain","66","13","earth_edge_left"
"level_10.xml","Terrain","67","13","earth_edge_middle_2"
"level_10.xml","Terrain","68","13","earth_edge_middle_2"
"level_10.xml","Terrain","69","13","earth_edge_right"
"level_10.xml","Terrain","8","14","grass_top_left"
"level_10.xml","Terrain","9","14","grass_overlap_left"
"level_10.xml","Terrain","10","14","earth_edge_middle_2"
"level_10.xml","Terrain","11","14","earth_edge_right"
"level_10.xml","Terrain","34","14","earth_edge_left"
"level_10.xml","Terrain","35","14","earth_edge_middle_2"
"level_10.xml","Terrain","36","14","earth_edge_middle_1"
"level_10.xml","Terrain","37","14","earth_edge_middle_2"
"level_10.xml","Terrain","38","14","earth_edge_middle_2"
"level_10.xml","Terrain","39","14","earth_edge_middle_2"
"level_10.xml","Terrain","40","14","earth_edge_middle_2"
"level_10.xml","Terrain","41","14","earth_edge_middle_2"
"level_10.xml","Terrain","42","14","grass_overlap_right"
"level_10.xml","Terrain","43","14","grass_top_right"
"level_10.xml","Terrain","65","14","grass_top_left"
"level_10.xml","Terrain","66","14","grass_overlap_left"
"level_10.xml","Terrain","67","14","earth_edge_middle_2"
"level_10.xml","Terrain","68","14","earth_edge_middle_2"
"level_10.xml","Terrain","69","14","grass_overlap_right"
"level_10.xml","Terrain","70","14","grass_top_middle_2"
"level_10.xml","Terrain","71","14","grass_top_right"
"level_10.xml","Terrain","7","15","grass_top_left"
"level_10.xml","Terrain","8","15","grass_overlap_left"
"level_10.xml","Terrain","9","15","earth_edge_middle_2"
"level_10.xml","Terrain","10","15","earth_edge_middle_2"
"level_10.xml","Terrain","11","15","grass_overlap_right"
"level_10.xml","Terrain","12","15","grass_top_right"
"level_10.xml","Terrain","33","15","grass_top_left"
"level_10.xml","Terrain","34","15","grass_overlap_left"
"level_10.xml","Terrain","35","15","earth_edge_middle_2"
"level_10.xml","Terrain","36","15","earth_edge_middle_1"
"level_10.xml","Terrain","37","15","earth_edge_middle_2"
"level_10.xml","Terrain","38","15","earth_bottom_middle_3"
"level_10.xml","Terrain","39","15","earth_bottom_middle_2"
"level_10.xml","Terrain","40","15","earth_edge_middle_2"
"level_10.xml","Terrain","41","15","earth_edge_middle_2"
"level_10.xml","Terrain","42","15","earth_edge_middle_2"
"level_10.xml","Terrain","43","15","earth_edge_right"
"level_10.xml","Terrain","65","15","earth_edge_left"
"level_10.xml","Terrain","66","15","earth_edge_middle_2"
"level_10.xml","Terrain","67","15","earth_edge_middle_2"
"level_10.xml","Terrain","68","15","earth_edge_middle_2"
"level_10.xml","Terrain","69","15","earth_edge_middle_2"
"level_10.xml","Terrain","70","15","earth_edge_middle_2"
"level_10.xml","Terrain","71","15","earth_edge_right"
"level_10.xml","Terrain","7","16","earth_edge_left"
"level_10.xml","Terrain","8","16","earth_edge_middle_2"
"level_10.xml","Terrain","9","16","earth_edge_middle_2"
"level_10.xml","Terrain","10","16","earth_edge_middle_2"
"level_10.xml","Terrain","11","16","earth_edge_middle_2"
"level_10.xml","Terrain","12","16","earth_edge_right"
"level_10.xml","Terrain","33","16","earth_edge_left"
"level_10.xml","Terrain","34","16","earth_edge_middle_2"
"level_10.xml","Terrain","35","16","earth_edge_middle_2"
"level_10.xml","Terrain","36","16","earth_edge_middle_1"
"level_10.xml","Terrain","37","16","earth_edge_right"
"level_10.xml","Terrain","40","16","earth_edge_left"
"level_10.xml","Terrain","41","16","earth_edge_middle_2"
"level_10.xml","Terrain","42","16","earth_edge_middle_2"
"level_10.xml","Terrain","43","16","earth_edge_right"
"level_10.xml","Terrain","64","16","grass_top_left"
"level_10.xml","Terrain","65","16","grass_overlap_left"
"level_10.xml","Terrain","66","16","earth_edge_middle_2"
"level_10.xml","Terrain","67","16","earth_edge_middle_2"
"level_10.xml","Terrain","68","16","earth_edge_middle_2"
"level_10.xml","Terrain","69","16","earth_edge_middle_2"
"level_10.xml","Terrain","70","16","earth_edge_middle_2"
"level_10.xml","Terrain","71","16","earth_edge_right"
"level_10.xml","Terrain","6","17","grass_top_left"
"level_10.xml","Terrain","7","17","grass_overlap_left"
"level_10.xml","Terrain","8","17","earth_edge_middle_2"
"level_10.xml","Terrain","9","17","earth_edge_middle_2"
"level_10.xml","Terrain","10","17","earth_edge_middle_2"
"level_10.xml","Terrain","11","17","earth_edge_middle_2"
"level_10.xml","Terrain","12","17","earth_edge_right"
"level_10.xml","Terrain","33","17","earth_edge_left"
"level_10.xml","Terrain","34","17","earth_edge_middle_2"
"level_10.xml","Terrain","35","17","earth_edge_middle_2"
"level_10.xml","Terrain","36","17","earth_edge_middle_1"
"level_10.xml","Terrain","37","17","earth_edge_right"
"level_10.xml","Terrain","40","17","earth_edge_left"
"level_10.xml","Terrain","41","17","earth_edge_middle_2"
"level_10.xml","Terrain","42","17","earth_edge_middle_2"
"level_10.xml","Terrain","43","17","earth_edge_right"
"level_10.xml","Terrain","64","17","earth_edge_left"
"level_10.xml","Terrain","65","17","earth_edge_middle_2"
"level_10.xml","Terrain","66","17","earth_edge_middle_2"
"level_10.xml","Terrain","67","17","earth_bottom_middle_3"
"level_10.xml","Terrain","68","17","earth_bottom_middle_2"
"level_10.xml","Terrain","69","17","earth_edge_middle_2"
"level_10.xml","Terrain","70","17","earth_edge_middle_2"
"level_10.xml","Terrain","71","17","grass_overlap_right"
"level_10.xml","Terrain","72","17","grass_top_right"
"level_10.xml","Terrain","6","18","earth_edge_left"
"level_10.xml","Terrain","7","18","earth_edge_middle_2"
"level_10.xml","Terrain","8","18","earth_edge_middle_2"
"level_10.xml","Terrain","9","18","earth_bottom_middle_3"
"level_10.xml","Terrain","10","18","earth_bottom_middle_2"
"level_10.xml","Terrain","11","18","earth_edge_middle_2"
"level_10.xml","Terrain","12","18","grass_overlap_right"
"level_10.xml","Terrain","13","18","grass_top_middle_1"
"level_10.xml","Terrain","14","18","grass_top_right"
"level_10.xml","Terrain","32","18","grass_top_left"
"level_10.xml","Terrain","33","18","grass_overlap_left"
"level_10.xml","Terrain","34","18","earth_edge_middle_2"
"level_10.xml","Terrain","35","18","earth_edge_middle_2"
"level_10.xml","Terrain","36","18","earth_edge_middle_1"
"level_10.xml","Terrain","37","18","grass_overlap_right"
"level_10.xml","Terrain","38","18","grass_top_middle_2"
"level_10.xml","Terrain","39","18","grass_top_middle_2"
"level_10.xml","Terrain","40","18","grass_overlap_left"
"level_10.xml","Terrain","41","18","earth_edge_middle_2"
"level_10.xml","Terrain","42","18","earth_edge_middle_2"
"level_10.xml","Terrain","43","18","grass_overlap_right"
"level_10.xml","Terrain","44","18","grass_top_right"
"level_10.xml","Terrain","64","18","earth_edge_left"
"level_10.xml","Terrain","65","18","earth_edge_middle_2"
"level_10.xml","Terrain","66","18","earth_edge_right"
"level_10.xml","Terrain","69","18","earth_edge_left"
"level_10.xml","Terrain","70","18","earth_edge_middle_2"
"level_10.xml","Terrain","71","18","earth_edge_middle_2"
"level_10.xml","Terrain","72","18","earth_edge_right"
"level_10.xml","Terrain","5","19","grass_top_left"
"level_10.xml","Terrain","6","19","grass_overlap_left"
"level_10.xml","Terrain","7","19","earth_edge_middle_2"
"level_10.xml","Terrain","8","19","earth_edge_right"
"level_10.xml","Terrain","11","19","earth_edge_left"
"level_10.xml","Terrain","12","19","earth_edge_middle_2"
"level_10.xml","Terrain","13","19","earth_edge_middle_2"
"level_10.xml","Terrain","14","19","earth_edge_right"
"level_10.xml","Terrain","32","19","earth_edge_left"
"level_10.xml","Terrain","33","19","earth_edge_middle_2"
"level_10.xml","Terrain","34","19","earth_edge_middle_2"
"level_10.xml","Terrain","35","19","earth_edge_middle_2"
"level_10.xml","Terrain","36","19","earth_edge_middle_1"
"level_10.xml","Terrain","37","19","earth_edge_middle_2"
"level_10.xml","Terrain","38","19","earth_edge_middle_2"
"level_10.xml","Terrain","39","19","earth_edge_middle_2"
"level_10.xml","Terrain","40","19","earth_edge_middle_2"
"level_10.xml","Terrain","41","19","earth_edge_middle_2"
"level_10.xml","Terrain","42","19","earth_edge_middle_1"
"level_10.xml","Terrain","43","19","earth_edge_middle_1"
"level_10.xml","Terrain","44","19","earth_edge_right"
"level_10.xml","Terrain","63","19","grass_top_left"
"level_10.xml","Terrain","64","19","grass_overlap_left"
"level_10.xml","Terrain","65","19","earth_edge_middle_2"
"level_10.xml","Terrain","66","19","earth_edge_right"
"level_10.xml","Terrain","69","19","earth_edge_left"
"level_10.xml","Terrain","70","19","earth_edge_middle_2"
"level_10.xml","Terrain","71","19","earth_edge_middle_2"
"level_10.xml","Terrain","72","19","earth_edge_right"
"level_10.xml","Terrain","5","20","earth_edge_left"
"level_10.xml","Terrain","6","20","earth_edge_middle_2"
"level_10.xml","Terrain","7","20","earth_edge_middle_2"
"level_10.xml","Terrain","8","20","earth_edge_right"
"level_10.xml","Terrain","11","20","earth_edge_left"
"level_10.xml","Terrain","12","20","earth_edge_middle_2"
"level_10.xml","Terrain","13","20","earth_edge_middle_2"
"level_10.xml","Terrain","14","20","earth_edge_right"
"level_10.xml","Terrain","32","20","earth_edge_left"
"level_10.xml","Terrain","33","20","earth_edge_middle_2"
"level_10.xml","Terrain","34","20","earth_edge_middle_2"
"level_10.xml","Terrain","35","20","earth_edge_middle_2"
"level_10.xml","Terrain","36","20","earth_edge_middle_1"
"level_10.xml","Terrain","37","20","earth_edge_middle_1"
"level_10.xml","Terrain","38","20","earth_edge_middle_1"
"level_10.xml","Terrain","39","20","earth_edge_middle_1"
"level_10.xml","Terrain","40","20","earth_edge_middle_2"
"level_10.xml","Terrain","41","20","earth_edge_middle_1"
"level_10.xml","Terrain","42","20","earth_edge_middle_1"
"level_10.xml","Terrain","43","20","earth_edge_middle_1"
"level_10.xml","Terrain","44","20","earth_edge_right"
"level_10.xml","Terrain","63","20","earth_edge_left"
"level_10.xml","Terrain","64","20","earth_edge_middle_2"
"level_10.xml","Terrain","65","20","earth_edge_middle_2"
"level_10.xml","Terrain","66","20","grass_overlap_right"
"level_10.xml","Terrain","67","20","grass_top_middle_1"
"level_10.xml","Terrain","68","20","grass_top_middle_1"
"level_10.xml","Terrain","69","20","grass_overlap_left"
"level_10.xml","Terrain","70","20","earth_edge_middle_2"
"level_10.xml","Terrain","71","20","earth_edge_middle_2"
"level_10.xml","Terrain","72","20","earth_edge_right"
"level_10.xml","Terrain","4","21","grass_top_left"
"level_10.xml","Terrain","5","21","grass_overlap_left"
"level_10.xml","Terrain","6","21","earth_edge_middle_2"
"level_10.xml","Terrain","7","21","earth_edge_middle_2"
"level_10.xml","Terrain","8","21","grass_overlap_right"
"level_10.xml","Terrain","9","21","grass_top_middle_1"
"level_10.xml","Terrain","10","21","grass_top_middle_1"
"level_10.xml","Terrain","11","21","grass_overlap_left"
"level_10.xml","Terrain","12","21","earth_edge_middle_2"
"level_10.xml","Terrain","13","21","earth_edge_middle_2"
"level_10.xml","Terrain","14","21","grass_overlap_right"
"level_10.xml","Terrain","15","21","grass_top_right"
"level_10.xml","Terrain","30","21","grass_top_left"
"level_10.xml","Terrain","31","21","grass_top_middle_1"
"level_10.xml","Terrain","32","21","grass_overlap_left"
"level_10.xml","Terrain","33","21","earth_edge_middle_2"
"level_10.xml","Terrain","34","21","earth_edge_middle_2"
"level_10.xml","Terrain","35","21","earth_edge_middle_2"
"level_10.xml","Terrain","36","21","earth_edge_middle_2"
"level_10.xml","Terrain","37","21","earth_edge_middle_2"
"level_10.xml","Terrain","38","21","eartyh_bottom_middle"
"level_10.xml","Terrain","39","21","eartyh_bottom_middle"
"level_10.xml","Terrain","40","21","earth_edge_middle_2"
"level_10.xml","Terrain","41","21","earth_edge_middle_1"
"level_10.xml","Terrain","42","21","earth_edge_middle_1"
"level_10.xml","Terrain","43","21","earth_edge_middle_1"
"level_10.xml","Terrain","44","21","grass_overlap_right"
"level_10.xml","Terrain","45","21","grass_top_right"
"level_10.xml","Terrain","62","21","grass_top_left"
"level_10.xml","Terrain","63","21","grass_overlap_left"
"level_10.xml","Terrain","64","21","earth_edge_middle_2"
"level_10.xml","Terrain","65","21","earth_edge_middle_2"
"level_10.xml","Terrain","66","21","earth_edge_middle_1"
"level_10.xml","Terrain","67","21","earth_edge_middle_1"
"level_10.xml","Terrain","68","21","earth_edge_middle_1"
"level_10.xml","Terrain","69","21","earth_edge_middle_1"
"level_10.xml","Terrain","70","21","earth_edge_middle_2"
"level_10.xml","Terrain","71","21","earth_edge_middle_2"
"level_10.xml","Terrain","72","21","grass_overlap_right"
"level_10.xml","Terrain","73","21","grass_top_right"
"level_10.xml","Terrain","4","22","earth_edge_left"
"level_10.xml","Terrain","5","22","earth_edge_middle_2"
"level_10.xml","Terrain","6","22","earth_edge_middle_2"
"level_10.xml","Terrain","7","22","earth_edge_middle_2"
"level_10.xml","Terrain","8","22","earth_edge_middle_2"
"level_10.xml","Terrain","9","22","earth_edge_middle_2"
"level_10.xml","Terrain","10","22","earth_edge_middle_2"
"level_10.xml","Terrain","11","22","earth_edge_middle_2"
"level_10.xml","Terrain","12","22","earth_edge_middle_2"
"level_10.xml","Terrain","13","22","earth_edge_middle_2"
"level_10.xml","Terrain","14","22","earth_edge_middle_2"
"level_10.xml","Terrain","15","22","earth_edge_right"
"level_10.xml","Terrain","30","22","earth_edge_left"
"level_10.xml","Terrain","31","22","earth_edge_middle_2"
"level_10.xml","Terrain","32","22","earth_edge_middle_2"
"level_10.xml","Terrain","33","22","earth_edge_middle_2"
"level_10.xml","Terrain","34","22","earth_edge_middle_2"
"level_10.xml","Terrain","35","22","earth_edge_middle_2"
"level_10.xml","Terrain","36","22","earth_edge_middle_2"
"level_10.xml","Terrain","37","22","earth_bottom_left"
"level_10.xml","Terrain","40","22","earth_bottom_right"
"level_10.xml","Terrain","41","22","earth_edge_middle_2"
"level_10.xml","Terrain","42","22","earth_edge_middle_1"
"level_10.xml","Terrain","43","22","earth_edge_middle_1"
"level_10.xml","Terrain","44","22","earth_edge_middle_1"
"level_10.xml","Terrain","45","22","earth_edge_right"
"level_10.xml","Terrain","62","22","earth_edge_left"
"level_10.xml","Terrain","63","22","earth_edge_middle_2"
"level_10.xml","Terrain","64","22","earth_edge_middle_2"
"level_10.xml","Terrain","65","22","earth_edge_middle_2"
"level_10.xml","Terrain","66","22","earth_edge_middle_1"
"level_10.xml","Terrain","67","22","earth_edge_middle_1"
"level_10.xml","Terrain","68","22","earth_edge_middle_1"
"level_10.xml","Terrain","69","22","earth_edge_middle_1"
"level_10.xml","Terrain","70","22","earth_edge_middle_2"
"level_10.xml","Terrain","71","22","earth_edge_middle_2"
"level_10.xml","Terrain","72","22","earth_edge_middle_2"
"level_10.xml","Terrain","73","22","earth_edge_right"
"level_10.xml","Terrain","4","23","earth_edge_left"
"level_10.xml","Terrain","5","23","earth_edge_middle_2"
"level_10.xml","Terrain","6","23","earth_edge_middle_2"
"level_10.xml","Terrain","7","23","earth_edge_middle_2"
"level_10.xml","Terrain","8","23","earth_edge_middle_2"
"level_10.xml","Terrain","9","23","earth_bottom_middle_3"
"level_10.xml","Terrain","10","23","earth_bottom_middle_2"
"level_10.xml","Terrain","11","23","earth_edge_middle_2"
"level_10.xml","Terrain","12","23","earth_edge_middle_2"
"level_10.xml","Terrain","13","23","earth_edge_middle_2"
"level_10.xml","Terrain","14","23","earth_edge_middle_2"
"level_10.xml","Terrain","15","23","earth_edge_right"
"level_10.xml","Terrain","30","23","earth_edge_left"
"level_10.xml","Terrain","31","23","earth_edge_middle_2"
"level_10.xml","Terrain","32","23","earth_edge_middle_2"
"level_10.xml","Terrain","33","23","earth_edge_middle_2"
"level_10.xml","Terrain","34","23","earth_edge_middle_2"
"level_10.xml","Terrain","35","23","earth_edge_middle_2"
"level_10.xml","Terrain","36","23","earth_edge_right"
"level_10.xml","Terrain","41","23","earth_edge_left"
"level_10.xml","Terrain","42","23","earth_edge_middle_1"
"level_10.xml","Terrain","43","23","earth_edge_middle_1"
"level_10.xml","Terrain","44","23","earth_edge_middle_1"
"level_10.xml","Terrain","45","23","earth_edge_right"
