symbol_id,linkage_names,raster_path,width,height,png_color_type,alpha_capable,bytes,sha256
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/13.png,20,20,6,True,282,14ce1425e4dc3c63608937a622c624d4016492f25173f87511579c67ddb2f51d
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/14.png,20,20,6,True,282,14ce1425e4dc3c63608937a622c624d4016492f25173f87511579c67ddb2f51d
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/15.png,20,20,6,True,282,14ce1425e4dc3c63608937a622c624d4016492f25173f87511579c67ddb2f51d
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/16.png,20,20,6,True,282,14ce1425e4dc3c63608937a622c624d4016492f25173f87511579c67ddb2f51d
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/17.png,20,20,6,True,282,14ce1425e4dc3c63608937a622c624d4016492f25173f87511579c67ddb2f51d
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/18.png,20,20,6,True,282,14ce1425e4dc3c63608937a622c624d4016492f25173f87511579c67ddb2f51d
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/19.png,20,20,6,True,282,14ce1425e4dc3c63608937a622c624d4016492f25173f87511579c67ddb2f51d
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/2.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/3.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/4.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/5.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/6.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/7.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/8.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1817,cancel weapon button red,sprites/DefineSprite_1817_cancel weapon button red/9.png,20,20,6,True,271,587df129de67ad2a2c799c79948297d615b406aa05c5524180e2e0f771f25a54
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/1.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/10.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/11.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/12.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/13.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/14.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/15.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/16.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/17.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/18.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/19.png,20,20,6,True,282,1a424ed0a287d8a0a26d3c0e448424de79f22ac1bd954565d5ed270ba8a8c850
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/2.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/3.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/4.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/5.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/6.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/7.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/8.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1820,cancel weapon button blue,sprites/DefineSprite_1820_cancel weapon button blue/9.png,20,20,6,True,275,167dcb5bc16d80bfed699cede5053b1aa0c3ce8147878e377451c46550644528
1827,,sprites/DefineSprite_1827/1.png,18,9,6,True,141,a840f54cb2c2a42c0f4c362184c1290bec5f79a0765dbbffe4b11861d937b172
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/1.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/10.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/11.png,375,158,6,True,851,01a410a257b69349ec94cab7886426b1dafa1a43863cb264b27edfe84fee620e
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/12.png,375,158,6,True,2690,e9154a3fadaa86032e2d8892464c119cbfb1362419a2292f1d071d4b90118fcb
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/13.png,375,158,6,True,851,01a410a257b69349ec94cab7886426b1dafa1a43863cb264b27edfe84fee620e
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/14.png,375,158,6,True,2690,e9154a3fadaa86032e2d8892464c119cbfb1362419a2292f1d071d4b90118fcb
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/15.png,375,158,6,True,851,01a410a257b69349ec94cab7886426b1dafa1a43863cb264b27edfe84fee620e
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/16.png,375,158,6,True,2690,e9154a3fadaa86032e2d8892464c119cbfb1362419a2292f1d071d4b90118fcb
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/17.png,375,158,6,True,851,01a410a257b69349ec94cab7886426b1dafa1a43863cb264b27edfe84fee620e
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/18.png,375,158,6,True,2690,e9154a3fadaa86032e2d8892464c119cbfb1362419a2292f1d071d4b90118fcb
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/19.png,375,158,6,True,851,01a410a257b69349ec94cab7886426b1dafa1a43863cb264b27edfe84fee620e
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/2.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/20.png,375,158,6,True,2690,e9154a3fadaa86032e2d8892464c119cbfb1362419a2292f1d071d4b90118fcb
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/21.png,375,158,6,True,1031,d42c95eba140f0da2d9fac5a07f942114ff5ab501a02a26dedd203426c3adbd3
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/22.png,375,158,6,True,2903,36874b5c32e6463d8245894b539c8758125ab69841b6a4b91b509145a44eb852
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/23.png,375,158,6,True,1031,d42c95eba140f0da2d9fac5a07f942114ff5ab501a02a26dedd203426c3adbd3
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/24.png,375,158,6,True,2903,36874b5c32e6463d8245894b539c8758125ab69841b6a4b91b509145a44eb852
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/25.png,375,158,6,True,1031,d42c95eba140f0da2d9fac5a07f942114ff5ab501a02a26dedd203426c3adbd3
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/26.png,375,158,6,True,2903,36874b5c32e6463d8245894b539c8758125ab69841b6a4b91b509145a44eb852
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/27.png,375,158,6,True,1031,d42c95eba140f0da2d9fac5a07f942114ff5ab501a02a26dedd203426c3adbd3
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/28.png,375,158,6,True,2903,36874b5c32e6463d8245894b539c8758125ab69841b6a4b91b509145a44eb852
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/29.png,375,158,6,True,1031,d42c95eba140f0da2d9fac5a07f942114ff5ab501a02a26dedd203426c3adbd3
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/3.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/30.png,375,158,6,True,2903,36874b5c32e6463d8245894b539c8758125ab69841b6a4b91b509145a44eb852
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/31.png,375,158,6,True,968,7c8eb683972ae446770184a052216e141ed734c87e48822918813583ca066ed0
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/32.png,375,158,6,True,2802,0d1ec7fe1858761e2ecc028b6db2d0bb96130e9656e2637674ec1d0ff56d9fcc
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/33.png,375,158,6,True,968,7c8eb683972ae446770184a052216e141ed734c87e48822918813583ca066ed0
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/34.png,375,158,6,True,2802,0d1ec7fe1858761e2ecc028b6db2d0bb96130e9656e2637674ec1d0ff56d9fcc
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/35.png,375,158,6,True,968,7c8eb683972ae446770184a052216e141ed734c87e48822918813583ca066ed0
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/36.png,375,158,6,True,2802,0d1ec7fe1858761e2ecc028b6db2d0bb96130e9656e2637674ec1d0ff56d9fcc
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/37.png,375,158,6,True,968,7c8eb683972ae446770184a052216e141ed734c87e48822918813583ca066ed0
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/38.png,375,158,6,True,2802,0d1ec7fe1858761e2ecc028b6db2d0bb96130e9656e2637674ec1d0ff56d9fcc
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/39.png,375,158,6,True,968,7c8eb683972ae446770184a052216e141ed734c87e48822918813583ca066ed0
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/4.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/40.png,375,158,6,True,2802,0d1ec7fe1858761e2ecc028b6db2d0bb96130e9656e2637674ec1d0ff56d9fcc
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/41.png,375,158,6,True,1048,71efe09f94483d3e1629d5473af9972a7e74627c51aaac897df573d8c4c00090
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/42.png,375,158,6,True,2905,0f6500ba8cf58baba269a3a8d9b2d50977ea15ed436513988ba1a5ddf00d5965
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/43.png,375,158,6,True,1048,71efe09f94483d3e1629d5473af9972a7e74627c51aaac897df573d8c4c00090
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/44.png,375,158,6,True,2905,0f6500ba8cf58baba269a3a8d9b2d50977ea15ed436513988ba1a5ddf00d5965
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/45.png,375,158,6,True,1048,71efe09f94483d3e1629d5473af9972a7e74627c51aaac897df573d8c4c00090
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/46.png,375,158,6,True,2905,0f6500ba8cf58baba269a3a8d9b2d50977ea15ed436513988ba1a5ddf00d5965
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/47.png,375,158,6,True,1048,71efe09f94483d3e1629d5473af9972a7e74627c51aaac897df573d8c4c00090
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/48.png,375,158,6,True,2905,0f6500ba8cf58baba269a3a8d9b2d50977ea15ed436513988ba1a5ddf00d5965
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/49.png,375,158,6,True,1048,71efe09f94483d3e1629d5473af9972a7e74627c51aaac897df573d8c4c00090
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/5.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/50.png,375,158,6,True,2905,0f6500ba8cf58baba269a3a8d9b2d50977ea15ed436513988ba1a5ddf00d5965
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/6.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/7.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/8.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1831,weapons icon,sprites/DefineSprite_1831_weapons icon/9.png,375,158,6,True,582,1d88bd8e2551672ae98d36ff31eb53d465261a99737b21970db580848fd69d8c
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/1.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/10.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/11.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/12.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/13.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/14.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/15.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/16.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/17.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/18.png,86,57,6,True,1276,9ac6f844f555d8cf55571721c0fb6764054bcd8c9f3e6ddcb81a72357a47dbd2
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/19.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/2.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/20.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/21.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/22.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/23.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/24.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/25.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/26.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/27.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/28.png,86,57,6,True,1282,835e62354ed9f5750808b030c3a84f0c52f10d3d7b65106d9276775a9ba40287
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/29.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/3.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/30.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/31.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/32.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/33.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/34.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/35.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/36.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/37.png,86,57,6,True,1269,a63fc9ad85bed27b780f178e5f132aa3f7666283c9ca0657b5f15b4c3941388f
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/38.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/39.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/4.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/40.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/41.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/42.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/43.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/44.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/45.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/46.png,86,57,6,True,1271,10bfdc2fcf1a6a435ee010b97f72041a10a98a98cec679bae3b1d06357cc9888
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/5.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/6.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/7.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/8.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
1839,weapons button copy,sprites/DefineSprite_1839_weapons button copy/9.png,86,57,6,True,1231,b275c14f5f663213282f814b69000d3bf6f38882acfd92b72462b7bf5a5bac13
184,,sprites/DefineSprite_184/1.png,1100,154,6,True,6625,3c81778ccbce2ef510b0fb3f4bb56de8abefefb7e6b69be6e88c5516aae31571
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/1.png,86,57,6,True,1686,193ff92a7f9a3305ba3143749af639cc722e8d36b14a4a3aec89ca8225d64363
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/10.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/11.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/12.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/13.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/14.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/15.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/16.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/17.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/18.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/19.png,86,57,6,True,1659,5579f2526c9b884f4268e59508f661e96678e422e84092ca93073b62190e0b52
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/2.png,86,57,6,True,1686,193ff92a7f9a3305ba3143749af639cc722e8d36b14a4a3aec89ca8225d64363
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/20.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/21.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/22.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/23.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/24.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/25.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/26.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/27.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/28.png,86,57,6,True,1681,22daa3464f13daa8bdc9c706b510dac94b0a0bd02a5cdb7ca140df1696cb9c57
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/29.png,86,57,6,True,1643,b2cf2d3d7fba7a9a9d91560bbaea6ce9d4b032d9439bb9ec6a85628c4d0addc3
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/3.png,86,57,6,True,1686,193ff92a7f9a3305ba3143749af639cc722e8d36b14a4a3aec89ca8225d64363
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/30.png,86,57,6,True,1643,b2cf2d3d7fba7a9a9d91560bbaea6ce9d4b032d9439bb9ec6a85628c4d0addc3
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/31.png,86,57,6,True,1643,b2cf2d3d7fba7a9a9d91560bbaea6ce9d4b032d9439bb9ec6a85628c4d0addc3
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/32.png,86,57,6,True,1643,b2cf2d3d7fba7a9a9d91560bbaea6ce9d4b032d9439bb9ec6a85628c4d0addc3
1844,finish turn button,sprites/DefineSprite_1844_finish turn button/33.png,86,57,6,True,1643,b2cf2d3d7fba7a9a9d91560bbaea6ce9d4b032d9439bb9ec6a85628c4d0addc3
