parent_symbol_id,frame,tag_type,depth,child_symbol_id,move,matrix_original,instance_name
844,2,PlaceObject2Tag,1,839,true,,
844,3,PlaceObject2Tag,1,841,true,,
844,4,PlaceObject2Tag,1,843,true,,
847,1,PlaceObject2Tag,1,846,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
850,1,PlaceObject2Tag,1,847,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""10"", ""translateX"": ""-360"", ""translateY"": ""-5"", ""type"": ""MATRIX""}",pin
850,1,PlaceObject2Tag,3,849,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
853,1,PlaceObject2Tag,1,852,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
866,1,PlaceObject2Tag,1,855,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
866,4,PlaceObject2Tag,1,857,true,,
866,7,PlaceObject2Tag,1,859,true,,
866,10,PlaceObject2Tag,1,861,true,,
866,13,PlaceObject2Tag,1,863,true,,
866,16,PlaceObject2Tag,1,865,true,,
869,1,PlaceObject2Tag,1,868,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
872,1,PlaceObject2Tag,1,869,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",rotating
872,1,PlaceObject2Tag,3,871,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
881,1,PlaceObject2Tag,1,874,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
881,2,PlaceObject2Tag,1,876,true,,
881,3,PlaceObject2Tag,1,878,true,,
881,4,PlaceObject2Tag,1,880,true,,
881,6,PlaceObject2Tag,1,874,true,,
884,1,PlaceObject2Tag,1,883,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
905,1,PlaceObject2Tag,1,886,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
905,2,PlaceObject2Tag,1,888,true,,
905,3,PlaceObject2Tag,1,890,true,,
905,4,PlaceObject2Tag,1,892,true,,
905,5,PlaceObject2Tag,1,894,true,,
905,6,PlaceObject2Tag,1,896,true,,
905,7,PlaceObject2Tag,1,898,true,,
905,8,PlaceObject2Tag,1,900,true,,
905,9,PlaceObject2Tag,1,902,true,,
905,10,PlaceObject2Tag,1,904,true,,
918,1,PlaceObject2Tag,1,907,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
918,3,PlaceObject2Tag,1,909,true,,
918,5,PlaceObject2Tag,1,911,true,,
918,7,PlaceObject2Tag,1,913,true,,
918,9,PlaceObject2Tag,1,915,true,,
918,11,PlaceObject2Tag,1,917,true,,
921,1,PlaceObject2Tag,1,920,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
930,1,PlaceObject2Tag,1,923,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
930,2,PlaceObject2Tag,1,925,true,,
930,3,PlaceObject2Tag,1,927,true,,
930,4,PlaceObject2Tag,1,929,true,,
933,1,PlaceObject2Tag,1,932,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
934,1,PlaceObject2Tag,1,933,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
939,1,PlaceObject2Tag,3,930,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
939,11,PlaceObject2Tag,1,934,false,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""17"", ""nTranslateBits"": ""9"", ""scaleX"": ""0.24987793"", ""scaleY"": ""0.6284027"", ""translateX"": ""-80"", ""translateY"": ""-220"", ""type"": ""MATRIX""}",
939,12,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""17"", ""nTranslateBits"": ""9"", ""scaleX"": ""0.25378418"", ""scaleY"": ""0.63861084"", ""translateX"": ""-81"", ""translateY"": ""-231"", ""type"": ""MATRIX""}",
939,13,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""17"", ""nTranslateBits"": ""10"", ""scaleX"": ""0.26548767"", ""scaleY"": ""0.6692505"", ""translateX"": ""-86"", ""translateY"": ""-260"", ""type"": ""MATRIX""}",
939,14,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""17"", ""nTranslateBits"": ""10"", ""scaleX"": ""0.28501892"", ""scaleY"": ""0.72032166"", ""translateX"": ""-94"", ""translateY"": ""-310"", ""type"": ""MATRIX""}",
939,15,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""17"", ""nTranslateBits"": ""10"", ""scaleX"": ""0.3123474"", ""scaleY"": ""0.79182434"", ""translateX"": ""-105"", ""translateY"": ""-380"", ""type"": ""MATRIX""}",
939,16,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""17"", ""nTranslateBits"": ""10"", ""scaleX"": ""0.34747314"", ""scaleY"": ""0.8837433"", ""translateX"": ""-119"", ""translateY"": ""-469"", ""type"": ""MATRIX""}",
939,17,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""17"", ""nTranslateBits"": ""11"", ""scaleX"": ""0.39042664"", ""scaleY"": ""0.9960785"", ""translateX"": ""-136"", ""translateY"": ""-581"", ""type"": ""MATRIX""}",
939,18,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""11"", ""scaleX"": ""0.44117737"", ""scaleY"": ""1.1288605"", ""translateX"": ""-156"", ""translateY"": ""-710"", ""type"": ""MATRIX""}",
939,19,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""11"", ""scaleX"": ""0.4997406"", ""scaleY"": ""1.2820587"", ""translateX"": ""-180"", ""translateY"": ""-860"", ""type"": ""MATRIX""}",
939,20,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""11"", ""scaleX"": ""0.6395111"", ""scaleY"": ""1.2115479"", ""translateX"": ""-224"", ""translateY"": ""-875"", ""type"": ""MATRIX""}",
939,21,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""11"", ""scaleX"": ""0.7792816"", ""scaleY"": ""1.1410522"", ""translateX"": ""-270"", ""translateY"": ""-889"", ""type"": ""MATRIX""}",
939,22,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""11"", ""scaleX"": ""0.9190521"", ""scaleY"": ""1.0705109"", ""translateX"": ""-315"", ""translateY"": ""-904"", ""type"": ""MATRIX""}",
939,23,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""11"", ""scaleX"": ""1.0588226"", ""scaleY"": ""1.0"", ""translateX"": ""-360"", ""translateY"": ""-920"", ""type"": ""MATRIX""}",
939,24,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""11"", ""scaleX"": ""1.029419"", ""scaleY"": ""1.0"", ""translateX"": ""-350"", ""translateY"": ""-920"", ""type"": ""MATRIX""}",
939,25,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""11"", ""translateX"": ""-340"", ""translateY"": ""-920"", ""type"": ""MATRIX""}",
939,26,PlaceObject2Tag,5,936,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
939,28,PlaceObject2Tag,5,938,true,,
958,1,PlaceObject2Tag,1,945,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
958,2,PlaceObject2Tag,1,947,true,,
958,3,PlaceObject2Tag,1,949,true,,
958,4,PlaceObject2Tag,1,951,true,,
958,5,PlaceObject2Tag,1,953,true,,
958,6,PlaceObject2Tag,1,955,true,,
958,7,PlaceObject2Tag,1,957,true,,
965,1,PlaceObject2Tag,1,941,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
965,11,PlaceObject2Tag,1,943,true,,
965,11,PlaceObject2Tag,2,958,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""11"", ""translateX"": ""-613"", ""translateY"": ""-693"", ""type"": ""MATRIX""}",
965,12,PlaceObject2Tag,1,960,true,,
965,13,PlaceObject2Tag,1,962,true,,
965,14,PlaceObject2Tag,1,964,true,,
968,1,PlaceObject2Tag,1,967,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
971,1,PlaceObject2Tag,1,970,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
982,1,PlaceObject2Tag,1,973,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
982,3,PlaceObject2Tag,1,975,true,,
982,5,PlaceObject2Tag,1,977,true,,
982,7,PlaceObject2Tag,1,979,true,,
982,11,PlaceObject2Tag,1,981,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
985,1,PlaceObject2Tag,1,984,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1002,1,PlaceObject2Tag,1,987,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1002,3,PlaceObject2Tag,1,989,true,,
1002,5,PlaceObject2Tag,1,991,true,,
1002,7,PlaceObject2Tag,1,993,true,,
1002,9,PlaceObject2Tag,1,995,true,,
1002,11,PlaceObject2Tag,1,997,true,,
1002,13,PlaceObject2Tag,1,999,true,,
1002,15,PlaceObject2Tag,1,1001,true,,
1003,1,PlaceObject2Tag,1,985,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""-980"", ""translateY"": ""-1920"", ""type"": ""MATRIX""}",
1003,2,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""-980"", ""translateY"": ""-1960"", ""type"": ""MATRIX""}",
1003,3,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""12"", ""translateX"": ""-980"", ""translateY"": ""-1920"", ""type"": ""MATRIX""}",
1003,3,PlaceObject2Tag,3,1002,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""10"", ""translateX"": ""500"", ""translateY"": ""-240"", ""type"": ""MATRIX""}",
1003,3,PlaceObject2Tag,5,1002,false,"{""hasRotate"": ""false"", ""hasScale"": ""true"", ""nRotateBits"": ""0"", ""nScaleBits"": ""18"", ""nTranslateBits"": ""10"", ""scaleX"": ""-1.0"", ""scaleY"": ""1.0"", ""translateX"": ""-500"", ""translateY"": ""-240"", ""type"": ""MATRIX""}",
1024,1,PlaceObject2Tag,1,1005,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1024,11,PlaceObject2Tag,1,1007,true,,
1024,12,PlaceObject2Tag,1,1009,true,,
1024,13,PlaceObject2Tag,1,1011,true,,
1024,14,PlaceObject2Tag,1,1013,true,,
1024,15,PlaceObject2Tag,1,1015,true,,
1024,21,PlaceObject2Tag,1,1017,true,,
1024,23,PlaceObject2Tag,1,1019,true,,
1024,25,PlaceObject2Tag,1,1021,true,,
1024,27,PlaceObject2Tag,1,1023,true,,
1027,1,PlaceObject2Tag,1,1026,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1058,1,PlaceObject2Tag,1,1029,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1058,2,PlaceObject2Tag,1,1031,true,,
1058,3,PlaceObject2Tag,1,1033,true,,
1058,4,PlaceObject2Tag,1,1035,true,,
1058,5,PlaceObject2Tag,1,1037,true,,
1058,10,PlaceObject2Tag,1,1039,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1058,11,PlaceObject2Tag,1,1041,true,,
1058,12,PlaceObject2Tag,1,1043,true,,
1058,13,PlaceObject2Tag,1,1045,true,,
1058,14,PlaceObject2Tag,1,1047,true,,
1058,19,PlaceObject2Tag,1,1049,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1058,20,PlaceObject2Tag,1,1051,true,,
1058,21,PlaceObject2Tag,1,1053,true,,
1058,22,PlaceObject2Tag,1,1055,true,,
1058,23,PlaceObject2Tag,1,1057,true,,
1061,1,PlaceObject2Tag,1,1060,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1064,1,PlaceObject2Tag,1,1063,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""0"", ""translateX"": ""0"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1065,1,PlaceObject2Tag,1,1061,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""-10"", ""translateY"": ""-41"", ""type"": ""MATRIX""}",
1065,1,PlaceObject2Tag,3,1061,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""5"", ""translateX"": ""-9"", ""translateY"": ""8"", ""type"": ""MATRIX""}",
1065,1,PlaceObject2Tag,5,1064,false,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""9"", ""translateX"": ""0"", ""translateY"": ""-141"", ""type"": ""MATRIX""}",
1065,2,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""-27"", ""translateY"": ""-51"", ""type"": ""MATRIX""}",
1065,2,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""5"", ""translateX"": ""8"", ""translateY"": ""-12"", ""type"": ""MATRIX""}",
1065,2,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""9"", ""translateX"": ""0"", ""translateY"": ""-185"", ""type"": ""MATRIX""}",
1065,3,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""-44"", ""translateY"": ""-61"", ""type"": ""MATRIX""}",
1065,3,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""24"", ""translateY"": ""-32"", ""type"": ""MATRIX""}",
1065,3,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""9"", ""translateX"": ""0"", ""translateY"": ""-211"", ""type"": ""MATRIX""}",
1065,4,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-61"", ""translateY"": ""-71"", ""type"": ""MATRIX""}",
1065,4,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""41"", ""translateY"": ""-52"", ""type"": ""MATRIX""}",
1065,4,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""9"", ""translateX"": ""0"", ""translateY"": ""-220"", ""type"": ""MATRIX""}",
1065,5,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-66"", ""translateY"": ""-58"", ""type"": ""MATRIX""}",
1065,5,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""49"", ""translateY"": ""-42"", ""type"": ""MATRIX""}",
1065,5,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""9"", ""translateX"": ""0"", ""translateY"": ""-193"", ""type"": ""MATRIX""}",
1065,6,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-70"", ""translateY"": ""-45"", ""type"": ""MATRIX""}",
1065,6,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""58"", ""translateY"": ""-32"", ""type"": ""MATRIX""}",
1065,6,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""9"", ""translateX"": ""0"", ""translateY"": ""-167"", ""type"": ""MATRIX""}",
1065,7,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-75"", ""translateY"": ""-32"", ""type"": ""MATRIX""}",
1065,7,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""66"", ""translateY"": ""-22"", ""type"": ""MATRIX""}",
1065,7,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""9"", ""translateX"": ""0"", ""translateY"": ""-140"", ""type"": ""MATRIX""}",
1065,8,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-80"", ""translateY"": ""-19"", ""type"": ""MATRIX""}",
1065,8,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""74"", ""translateY"": ""-13"", ""type"": ""MATRIX""}",
1065,8,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""0"", ""translateY"": ""-113"", ""type"": ""MATRIX""}",
1065,9,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-84"", ""translateY"": ""-6"", ""type"": ""MATRIX""}",
1065,9,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""83"", ""translateY"": ""-3"", ""type"": ""MATRIX""}",
1065,9,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""0"", ""translateY"": ""-87"", ""type"": ""MATRIX""}",
1065,10,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-89"", ""translateY"": ""7"", ""type"": ""MATRIX""}",
1065,10,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""91"", ""translateY"": ""7"", ""type"": ""MATRIX""}",
1065,10,PlaceObject2Tag,5,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""7"", ""translateX"": ""0"", ""translateY"": ""-60"", ""type"": ""MATRIX""}",
1065,11,PlaceObject2Tag,1,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""-92"", ""translateY"": ""0"", ""type"": ""MATRIX""}",
1065,11,PlaceObject2Tag,3,,true,"{""hasRotate"": ""false"", ""hasScale"": ""false"", ""nRotateBits"": ""0"", ""nScaleBits"": ""0"", ""nTranslateBits"": ""8"", ""translateX"": ""96"", ""translateY"": ""5"", ""type"": ""MATRIX""}",
